target-names,no-steps,concentration-required-mM,amount-required-uL,batch-tag,reactant-1-1,reactant-2-1,reaction-product-smiles-1,reaction-name-1,reaction-recipe-1,reaction-groupby-column-1,reactant-3-1
C5691,1,,,,CC(=O)O,NCC12CCC(CC1)N2,CC(=O)NCC12CCC(CC1)N2,Amidation,,,
C16890,1,,,,NCc1cncs1,CNCc1nnc2ccccn12,CN(Cc1nnc2ccccn12)C(=O)NCc1cncs1,Formation_of_urea_from_two_amines,,,
C27893,1,,,,CC(=O)C1CCNC1,O=C(O)COC1CCCc2ccccc21,CC(=O)C1CCN(C(=O)COC2CCCc3ccccc32)C1,Amidation,,,
C93118,1,,,,O=C(O)c1cccc2cc[nH]c12,CC(NC1CC1)C1CC1,CC(C1CC1)N(C(=O)c1cccc2cc[nH]c12)C1CC1,Amidation,,,
C31471,1,,,,O=C(O)CCN1CCCC1=O,FC1CC2CCC(C1)N2,O=C1CCCN1CCC(=O)N1C2CCC1CC(F)C2,Amidation,,,
C4560,1,,,,COCCn1cc(C(=O)O)ccc1=O,CNCC1CCNCC1,COCCn1cc(C(=O)N(C)CC2CCNCC2)ccc1=O,Amidation,,,
C12439,1,,,,OCc1cccc2c1CCCN2,CNC(=O)c1cc(N)ccn1,CNC(=O)c1cc(NCc2cccc3c2CCCN3)ccn1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C6343,1,,,,CCCCC(C)N,CC(C)CC(C(=O)O)N1CCCCC1=O,CCCCC(C)NC(=O)C(CC(C)C)N1CCCCC1=O,Amidation,,,
C875,1,,,,O=Cc1c[nH]nc1-c1ccc2c(c1)OCO2,NC1CCCCC1,c1cc2c(cc1-c1n[nH]cc1CNC1CCCCC1)OCO2,Reductive_amination,,,
C3782,1,,,,O=C(O)Cc1ccn[nH]1,CC(N)C1CCN(CC(F)(F)F)CC1,CC(NC(=O)Cc1ccn[nH]1)C1CCN(CC(F)(F)F)CC1,Amidation,,,
C23517,1,,,,NC1CC(n2ccnc2)C1,CCOC(=O)c1cnc2ncccn12,O=C(NC1CC(n2ccnc2)C1)c1cnc2ncccn12,Ester_amidation,,,
C15735,1,,,,Nc1cn2cccnc2n1,O=C(O)COc1ccc(F)cn1,O=C(COc1ccc(F)cn1)Nc1cn2cccnc2n1,Amidation,,,
C14078,1,,,,CNCCc1ccc(OC)nc1,O=C1CCCC(C(=O)O)N1,COc1ccc(CCN(C)C(=O)C2CCCC(=O)N2)cn1,Amidation,,,
C84544,1,,,,NNC(=O)c1cn[nH]c1,CC(C)(C)N1CCC(N)C1,CC(C)(C)N1CCC(NC(=O)NNC(=O)c2cn[nH]c2)C1,Formation_of_urea_from_two_amines,,,
C4528,1,,,,O=c1cccc[nH]1,COC(C)(C)CI,COC(C)(C)Cn1ccccc1=O,Amine_alkylation,,,
C10535,1,,,,CC(Sc1ccccn1)C(=O)O,CNC(=O)C1CCCN1,CNC(=O)C1CCCN1C(=O)C(C)Sc1ccccn1,Amidation,,,
C27676,1,,,,O=C(O)c1cc2cccn2cn1,COCc1nccc(N)n1,COCc1nccc(NC(=O)c2cc3cccn3cn2)n1,Amidation,,,
C2390,1,,,,ClCC1CCCNC1,CCONC(C)C,CCON(CC1CCCNC1)C(C)C,Amine_alkylation,,,
C26238,1,,,,NC1CCNC1,CCCC(C(=O)O)C(C)C,CCCC(C(=O)NC1CCNC1)C(C)C,Amidation,,,
C22516,1,,,,NC1CNC(=O)C1,CC(C)CC(C(=O)O)n1ccnc1,CC(C)CC(C(=O)NC1CNC(=O)C1)n1ccnc1,Amidation,,,
C12016,1,,,,O=C(O)c1ccc2c(c1)NS(=O)(=O)C2,CC(N)Cc1ccccn1,CC(Cc1ccccn1)NC(=O)c1ccc2c(c1)NS(=O)(=O)C2,Amidation,,,
C84541,1,,,,NNC(=O)c1cn[nH]c1,CC(C)(C)N1CCC(N)CC1,CC(C)(C)N1CCC(NC(=O)NNC(=O)c2cn[nH]c2)CC1,Formation_of_urea_from_two_amines,,,
C12411,1,,,,Clc1nnc(-c2ccccn2)s1,NC1CCc2ccccc2C1,c1ccc(-c2nnc(NC3CCc4ccccc4C3)s2)nc1,N-nucleophilic_aromatic_substitution,,,
C1419,1,,,,NCC1CCCCN1,C=CC(CC)CC(=O)O,C=CC(CC)CC(=O)NCC1CCCCN1,Amidation,,,
C9987,1,,,,CN(C)CCCOC1CCNCC1,CC(C(=O)O)C1CCC(=O)N1,CC(C(=O)N1CCC(OCCCN(C)C)CC1)C1CCC(=O)N1,Amidation,,,
C2378,1,,,,OCC1CCCCN1,CCC(C)O,CCC(C)OCC1CCCCN1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C34425,1,,,,O=C(O)COC1CCOCC1,CC1CCc2ccccc2N1CCN,CC1CCc2ccccc2N1CCNC(=O)COC1CCOCC1,Amidation,,,
C37776,1,,,,O=C1CC(C(=O)O)CCN1,Nc1cccc(-c2c[nH]cn2)c1,O=C1CC(C(=O)Nc2cccc(-c3c[nH]cn3)c2)CCN1,Amidation,,,
C29365,1,,,,O=C(O)C(F)=Cc1cnc[nH]1,NCC1CC(n2cncn2)C1,O=C(NCC1CC(n2cncn2)C1)C(F)=Cc1cnc[nH]1,Amidation,,,
C31914,1,,,,CC(Sc1ccccn1)C(=O)O,FC(F)OCC1CCCN1,CC(Sc1ccccn1)C(=O)N1CCCC1COC(F)F,Amidation,,,
C33243,1,,,,NCC12CC(CCO1)C2,COCCN1CC(CN)CC1=O,COCCN1CC(CNC(=O)NCC23CC(CCO2)C3)CC1=O,Formation_of_urea_from_two_amines,,,
C5954,1,,,,CC(Sc1ccccn1)C(=O)O,C1CNCCNC1,CC(Sc1ccccn1)C(=O)N1CCCNCC1,Amidation,,,
C2063,1,,,,CC(=O)NC(C)C1CCNCC1,O=S(=O)(Cl)c1cnc2n1CCC2,CC(=O)NC(C)C1CCN(S(=O)(=O)c2cnc3n2CCC3)CC1,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,
C7653,1,,,,CCCS(=O)(=O)Cl,NC1CC=CCC1,CCCS(=O)(=O)NC1CC=CCC1,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,
C7524,1,,,,NN1CCCCC1,CSC=CC(=O)O,CSC=CC(=O)NN1CCCCC1,Amidation,,,
C10686,1,,,,NCCc1cscn1,CC(=O)N1CCNCC12CCCCC2,CC(=O)N1CCN(C(=O)NCCc2cscn2)CC12CCCCC2,Formation_of_urea_from_two_amines,,,
C1384,1,,,,O=C(O)CC1CCCNC1,CCC(N)CCCC(F)(F)F,CCC(CCCC(F)(F)F)NC(=O)CC1CCCNC1,Amidation,,,
C9822,1,,,,O=C(NCCCO)N1CCCC1,CC(C)(C)S,CC(C)(C)SCCCNC(=O)N1CCCC1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C1685,1,,,,CS(=N)(=O)C1CC(C(=O)O)C1,CC(N)C1CC1,CC(NC(=O)C1CC(S(C)(=N)=O)C1)C1CC1,Amidation,,,
C4781,1,,,,OB(O)c1cc[nH]n1,IC1=CCCC1,C1=C(c2cc[nH]n2)CCC1,Sp2-sp2_Suzuki_coupling,,,
C7499,1,,,,NC1CCNCC1,COC(C)C=O,COC(C)CNC1CCNCC1,Reductive_amination,,,
C795,1,,,,C1=CCNC1,BrC1CCNCC1,C1=CCN(C2CCNCC2)C1,Amine_alkylation,,,
C1406,1,,,,O=C(O)C1CCCCN1,CCC(C)(C)CN,CCC(C)(C)CNC(=O)C1CCCCN1,Amidation,,,
C10683,1,,,,CC(=O)N1CCNCC12CCCCC2,O=C=NCCc1cccs1,CC(=O)N1CCN(C(=O)NCCc2cccs2)CC12CCCCC2,Isocyanate_to_urea,,,
C7819,1,,,,O=C(O)Cn1cccn1,CCCNCC(C)C,CCCN(CC(C)C)C(=O)Cn1cccn1,Amidation,,,
C11204,1,,,,CC(C)C(=O)O,CCNc1ccncc1,CCN(C(=O)C(C)C)c1ccncc1,Amidation,,,
C11605,1,,,,O=C(O)CCc1ccn[nH]1,CC(C)CCOCC1CCNCC1,CC(C)CCOCC1CCN(C(=O)CCc2ccn[nH]2)CC1,Amidation,,,
C7529,1,,,,NN1CCCCC1,O=C(O)C(F)(F)Cl,O=C(NN1CCCCC1)C(F)(F)Cl,Amidation,,,
C6258,1,,,,CC1(C)OB(C2CCNCC2)OC1(C)C,Ic1ccccn1,c1ccc(C2CCNCC2)nc1,Sp3-sp2_Suzuki_coupling,,,
C39872,1,,,,O=C(O)CC1CCc2ccccc21,NCCCc1nnc2ccccn12,O=C(CC1CCc2ccccc21)NCCCc1nnc2ccccn12,Amidation,,,
C17883,1,,,,NC1CCCNC1,CC(=O)N1c2ccccc2CC1C(=O)O,CC(=O)N1c2ccccc2CC1C(=O)NC1CCCNC1,Amidation,,,
C7839,1,,,,O=C(O)C=Cc1cn[nH]c1,CC(C)CC(N)C(F)(F)F,CC(C)CC(NC(=O)C=Cc1cn[nH]c1)C(F)(F)F,Amidation,,,
C2040,1,,,,CS(=O)(=O)OC1CCCNC1,c1nc2c([nH]1)CCCC2,c1nc2c(n1C1CCCNC1)CCCC2,Amine_alkylation,,,
C4100,1,,,,CC(=O)NC(C)C1CCNCC1,O=C(O)c1ncc[nH]1,CC(=O)NC(C)C1CCN(C(=O)c2ncc[nH]2)CC1,Amidation,,,
C1509,1,,,,NCC1CCCS1(=O)=O,NCC1CCCN1,O=C(NCC1CCCN1)NCC1CCCS1(=O)=O,Formation_of_urea_from_two_amines,,,
C5539,1,,,,CCN=C=O,C=C1CC2CCC(C1)N2,C=C1CC2CCC(C1)N2C(=O)NCC,Isocyanate_to_urea,,,
C42149,1,,,,O=C(O)c1cn2c(n1)CCCC2,Cn1ccc2ccc(O)cc21,Cn1ccc2ccc(OC(=O)c3cn4c(n3)CCCC4)cc21,Steglich_esterification,,,
C7655,1,,,,CCCI,NC1CC2(C1)N=N2,CCCS(=O)(=O)NC1CC2(C1)N=N2,Formation_of_sulfonamide_from_halide_-_Shavnya_reaction,,,
C13648,1,,,,Sc1nnc(-c2ccncc2)[nH]1,CC(Br)C(=O)c1ccco1,CC(Sc1nnc(-c2ccncc2)[nH]1)C(=O)c1ccco1,Nucleophilic_substitution_with_thiol,,,
C1807,1,,,,CC1(C)OB(C2CCCNC2)OC1(C)C,Ic1ccns1,c1cc(C2CCCNC2)sn1,Sp3-sp2_Suzuki_coupling,,,
C11248,1,,,,O=C(O)c1cnnc2ccccc12,NCC1(c2ccccn2)CC1,O=C(NCC1(c2ccccn2)CC1)c1cnnc2ccccc12,Amidation,,,
C40319,1,,,,O=C(O)c1ccc2c(c1)NCC2,NCCc1nc[nH]c1Br,O=C(NCCc1nc[nH]c1Br)c1ccc2c(c1)NCC2,Amidation,,,
C43016,1,,,,COc1ccc2c(c1)CCCN2C(=O)CCl,CC(O)Cc1ncc[nH]1,COc1ccc2c(c1)CCCN2C(=O)COC(C)Cc1ncc[nH]1,Williamson_ether_synthesis,,,
C7182,1,,,,CC(CC(=O)O)C(F)(F)F,Cc1cc(N)nn1C1CCCCC1,Cc1cc(NC(=O)CC(C)C(F)(F)F)nn1C1CCCCC1,Amidation,,,
C5396,1,,,,IC1CCNC1,C=C1CNC1,C=C1CN(C2CCNC2)C1,Amine_alkylation,,,
C7443,1,,,,C1CNCCC2(C1)CC2,Brc1ncco1,c1coc(N2CCCC3(CC2)CC3)n1,N-nucleophilic_aromatic_substitution,,,
C12352,1,,,,CCCS(=O)(=O)NC1CCNCC1,O=C(O)C(F)n1cccn1,CCCS(=O)(=O)NC1CCN(C(=O)C(F)n2cccn2)CC1,Amidation,,,
C7587,1,,,,NC1CCNC1,CCCI,CCCS(=O)(=O)NC1CCNC1,Formation_of_sulfonamide_from_halide_-_Shavnya_reaction,,,
C2409,1,,,,CSCCO,CC(C)(O)C1CCCCN1,CSCCOC(C)(C)C1CCCCN1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C8484,1,,,,O=C1Cc2c(C(=O)O)ccnc2N1,NC(=O)NCC1CCCCN1,NC(=O)NCC1CCCCN1C(=O)c1ccnc2c1CC(=O)N2,Amidation,,,
C26592,1,,,,O=C(O)c1ccccn1,CC(N)COCc1ccccc1,CC(COCc1ccccc1)NC(=O)c1ccccn1,Amidation,,,
C8054,1,,,,O=C(O)c1ccncc1,CCCC(N)C(C)(C)C,CCCC(NC(=O)c1ccncc1)C(C)(C)C,Amidation,,,
C21294,1,,,,O=C(O)c1nsc2ccccc12,NCc1nnc2ccc(Cl)cn12,O=C(NCc1nnc2ccc(Cl)cn12)c1nsc2ccccc12,Amidation,,,
C44440,1,,,,NCC1CCNC(=O)C1,Cn1ccc2ccc(CN)cc21,Cn1ccc2ccc(CNC(=O)NCC3CCNC(=O)C3)cc21,Formation_of_urea_from_two_amines,,,
C31867,1,,,,O=C(O)CC(C(F)F)n1ccnc1,O=C1CCCC(O)CN1,O=C1CCCC(OC(=O)CC(C(F)F)n2ccnc2)CN1,Steglich_esterification,,,
C8059,1,,,,O=C(O)c1ccncc1,CSCCCCCN,CSCCCCCNC(=O)c1ccncc1,Amidation,,,
C1602,1,,,,CC(N)c1ncco1,CCC(CC(=O)O)C(C)(C)C,CCC(CC(=O)NC(C)c1ncco1)C(C)(C)C,Amidation,,,
C26601,1,,,,COCC(C)N,Cc1onc(-c2ccncc2)c1C(=O)O,COCC(C)NC(=O)c1c(-c2ccncc2)noc1C,Amidation,,,
C16455,1,,,,CNCCn1cccn1,CCC(Br)C(=O)O,CCC(Br)C(=O)N(C)CCn1cccn1,Amidation,,,
C13918,1,,,,CN1C(=O)CCC1C(=O)O,CC(C)(CO)n1cccn1,CN1C(=O)CCC1C(=O)OCC(C)(C)n1cccn1,Steglich_esterification,,,
C30751,1,,,,c1cc(N2CCNCC2)ncn1,O=C(O)CCc1cncnc1,O=C(CCc1cncnc1)N1CCN(c2ccncn2)CC1,Amidation,,,
C2306,1,,,,O=C(O)Cc1ncc[nH]1,NCC[S+]([O-])CC(F)(F)F,O=C(Cc1ncc[nH]1)NCC[S+]([O-])CC(F)(F)F,Amidation,,,
C678,1,,,,OCc1ccc2cn[nH]c2c1,O=C(O)C1(n2cccn2)CCC1,O=C(OCc1ccc2cn[nH]c2c1)C1(n2cccn2)CCC1,Steglich_esterification,,,
C22847,1,,,,O=C1CSCC(C(=O)O)N1,Nc1cnn(C2CCCC2)c1,O=C1CSCC(C(=O)Nc2cnn(C3CCCC3)c2)N1,Amidation,,,
C13863,1,,,,NC(CO)CN1CCCCC1,O=C(O)C1CNCc2ccccc21,O=C(NC(CO)CN1CCCCC1)C1CNCc2ccccc21,Amidation,,,
C6131,1,,,,NC12CCCC1CCC2,CC(C)(C)OC(=O)C1Cc2ccccc2N1,O=C(NC12CCCC1CCC2)C1Cc2ccccc2N1,Ester_amidation,,,
C1382,1,,,,O=C(O)CC1CCCCN1,C#CCCN,C#CCCNC(=O)CC1CCCCN1,Amidation,,,
C1401,1,,,,O=C(O)CC1CCCNC1,CCNC(C)CC,CCC(C)N(CC)C(=O)CC1CCCNC1,Amidation,,,
C28573,1,,,,O=C(O)CCc1[nH]nc2c1CCCC2,NCCCC1C=NNC1=O,O=C(CCc1[nH]nc2c1CCCC2)NCCCC1C=NNC1=O,Amidation,,,
C4756,1,,,,Ic1cc[nH]n1,CC1(C)OB(C2CCCNCC2)OC1(C)C,c1cc(C2CCCNCC2)n[nH]1,Sp3-sp2_Suzuki_coupling,,,
C82527,1,,,,Nc1ccncn1,CC(C)(C)c1nnc2n1CC(C(=O)O)CC2,CC(C)(C)c1nnc2n1CC(C(=O)Nc1ccncn1)CC2,Amidation,,,
C15476,1,,,,O=C(O)c1ccc2c(c1)NS(=O)(=O)C2,CC(=O)NC1CCNC1,CC(=O)NC1CCN(C(=O)c2ccc3c(c2)NS(=O)(=O)C3)C1,Amidation,,,
C5997,1,,,,CC(S)C(=O)O,C=C1CCCNC1,C=C1CCCN(C(=O)C(C)S)C1,Amidation,,,
C899,1,,,,O=C(O)CCc1ccc2c(c1)OCO2,NC1CCC1C1CCC1,O=C(CCc1ccc2c(c1)OCO2)NC1CCC1C1CCC1,Amidation,,,
C6632,1,,,,Nc1ccc(N2CCCCC2)cc1,CC(C)C(NS(=O)(=O)c1ccc2c(c1)OCCCO2)C(=O)O,CC(C)C(NS(=O)(=O)c1ccc2c(c1)OCCCO2)C(=O)Nc1ccc(N2CCCCC2)cc1,Amidation,,,
C1603,1,,,,O=C(O)c1cnco1,CCCCNCC,CCCCN(CC)C(=O)c1cnco1,Amidation,,,
C3542,1,,,,CC(C)C(=O)O,CNCC1CCCCN1,CC(C)C(=O)N(C)CC1CCCCN1,Amidation,,,
C1360,1,,,,NOC1CCCC1,CC(C(=O)O)c1ccccc1C(F)(F)F,CC(C(=O)NOC1CCCC1)c1ccccc1C(F)(F)F,Amidation,,,
C83456,1,,,,O=C(O)c1cn[nH]c1,CCC(CC)C(CCN)OC,CCC(CC)C(CCNC(=O)c1cn[nH]c1)OC,Amidation,,,
C5638,1,,,,N#Cc1n[nH]c2ccccc12,CN(CCCBr)C1CCCCC1,CN(CCCn1nc(C#N)c2ccccc21)C1CCCCC1,Amine_alkylation,,,
C39794,1,,,,O=C(O)C1CCOCC1,CN(C)C(=O)CN1CCCC(N)C1=O,CN(C)C(=O)CN1CCCC(NC(=O)C2CCOCC2)C1=O,Amidation,,,
C15069,1,,,,O=C(O)c1ccccn1,CCCNO,CCCN(O)C(=O)c1ccccn1,Amidation,,,
C32415,1,,,,NCc1ccncn1,CCCc1n[nH]c2ccc(C(=O)O)cc12,CCCc1n[nH]c2ccc(C(=O)NCc3ccncn3)cc12,Amidation,,,
C1142,1,,,,O=C(O)C1CCCCCN1,COc1ccc2c(c1)C(N)CCN2,COc1ccc2c(c1)C(NC(=O)C1CCCCCN1)CCN2,Amidation,,,
C14910,1,,,,OCCOCCN1CCNCC1,O=C1CSC(C(=O)O)C1,O=C1CSC(C(=O)N2CCN(CCOCCO)CC2)C1,Amidation,,,
C8876,1,,,,c1ccc2c(c1)CCCCCN2,CC(CC(=O)O)C1CCNCC1,CC(CC(=O)N1CCCCCc2ccccc21)C1CCNCC1,Amidation,,,
C7596,1,,,,CCCI,NC1CCNCC1,CCCS(=O)(=O)NC1CCNCC1,Formation_of_sulfonamide_from_halide_-_Shavnya_reaction,,,
C84716,1,,,,O=C1NCCN1C1CCCNC1,O=C(O)Cc1cnc2ccccc2c1,O=C(Cc1cnc2ccccc2c1)N1CCCC(N2CCNC2=O)C1,Amidation,,,
C10575,1,,,,CC(CC(=O)O)N1CCc2ccccc21,CC(CN)CC(F)(F)F,CC(CNC(=O)CC(C)N1CCc2ccccc21)CC(F)(F)F,Amidation,,,
C5151,1,,,,O=C(O)c1cnc[nH]1,Nc1cncc(-c2nc3ccccc3s2)c1,O=C(Nc1cncc(-c2nc3ccccc3s2)c1)c1cnc[nH]1,Amidation,,,
C79657,1,,,,O=C(O)C(O)c1c[nH]cn1,CCc1cccc2sc(N)nc12,CCc1cccc2sc(NC(=O)C(O)c3c[nH]cn3)nc12,Amidation,,,
C82790,1,,,,O=S1(=O)Cc2c(Br)cccc2N1,CC1(C)OB(c2cnc(-c3ccccc3)o2)OC1(C)C,O=S1(=O)Cc2c(cccc2-c2cnc(-c3ccccc3)o2)N1,Sp2-sp2_Suzuki_coupling,,,
C5666,1,,,,CC=O,OB(O)c1ccc2[nH]ncc2c1,CC(NC1CCN(C2CCC2)C1=O)c1ccc2[nH]ncc2c1,Petasis-borono_Mannich_reaction,,,NC1CCN(C2CCC2)C1=O
C1366,1,,,,NOC1CCCC1,CC(C(=O)O)C1CCN(C(=O)OC(C)(C)C)C1,CC(C(=O)NOC1CCCC1)C1CCN(C(=O)OC(C)(C)C)C1,Amidation,,,
C5958,1,,,,C1CNCCNC1,CC(=O)Nc1ccc(SC(C)C(=O)O)cc1,CC(=O)Nc1ccc(SC(C)C(=O)N2CCCNCC2)cc1,Amidation,,,
C6036,1,,,,CC(Sc1nnc(N)s1)C(=O)N1CCCC1,C=CCO,C=CCNc1nnc(SC(C)C(=O)N2CCCC2)s1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C1349,1,,,,NOC1CCCCC1,COc1ccc(CCC(=O)O)cn1,COc1ccc(CCC(=O)NOC2CCCCC2)cn1,Amidation,,,
C33915,1,,,,NCc1ccc2c(c1)CCCN2,N#Cc1cncc(CC(=O)O)c1,N#Cc1cncc(CC(=O)NCc2ccc3c(c2)CCCN3)c1,Amidation,,,
C1359,1,,,,NOC1CCC1,CC(C(=O)O)n1ccc(C(F)(F)F)n1,CC(C(=O)NOC1CCC1)n1ccc(C(F)(F)F)n1,Amidation,,,
C8031,1,,,,O=C(O)c1ccccn1,CC(C)(C#N)CN,CC(C)(C#N)CNC(=O)c1ccccn1,Amidation,,,
C43738,1,,,,O=C=NC1CCc2ccccc21,Cc1cn2nc(N)ccc2n1,Cc1cn2nc(NC(=O)NC3CCc4ccccc43)ccc2n1,Isocyanate_to_urea,,,
C8874,1,,,,CC(C)NC1CCNCC1,O=C(O)C1CCc2ccccc2CC1,CC(C)N(C(=O)C1CCc2ccccc2CC1)C1CCNCC1,Amidation,,,
C5645,1,,,,OCc1ccc2cn[nH]c2c1,O=C(O)C1=CCCCC1,O=C(OCc1ccc2cn[nH]c2c1)C1=CCCCC1,Steglich_esterification,,,
C2404,1,,,,CC(C)NC1CCNCC1,CC(C)=CCCC(C)CC(=O)O,CC(C)=CCCC(C)CC(=O)N(C(C)C)C1CCNCC1,Amidation,,,
C712,1,,,,Ic1ccccn1,C1CC2CCC1N2,c1ccc(N2C3CCC2CC3)nc1,N-nucleophilic_aromatic_substitution,,,
C10704,1,,,,CC(N)C1CC1,CC(=O)c1ccc(C(=O)O)s1,CC(=O)c1ccc(C(=O)NC(C)C2CC2)s1,Amidation,,,
C22223,1,,,,O=C(O)c1cnccn1,CC(N)C1(S(C)(=O)=O)CC1,CC(NC(=O)c1cnccn1)C1(S(C)(=O)=O)CC1,Amidation,,,
C8906,1,,,,CC1CCCCN1,NCc1ccc2c(c1)CCCN2,CC1CCCCN1C(=O)NCc1ccc2c(c1)CCCN2,Formation_of_urea_from_two_amines,,,
C2514,1,,,,OB(O)C1CCCC1,O=C1Nc2ccc(I)cc2C1=O,O=C1Nc2ccc(C3CCCC3)cc2C1=O,Sp3-sp2_Suzuki_coupling,,,
C1238,1,,,,FC(F)(F)c1cccc2c1CNCC2,CCOC(=O)C(F)C1CCNC1,O=C(C(F)C1CCNC1)N1CCc2cccc(C(F)(F)F)c2C1,Ester_amidation,,,
C7825,1,,,,CC(Cn1cccn1)C(=O)O,C=CCNC,C=CCN(C)C(=O)C(C)Cn1cccn1,Amidation,,,
C934,1,,,,O=C(O)CCC1CCNC1,NCC1CCn2cnnc2C1,O=C(CCC1CCNC1)NCC1CCn2cnnc2C1,Amidation,,,
C1455,1,,,,NCC1CCCS1(=O)=O,NCC1(c2ccncc2)CCC1,O=C(NCC1CCCS1(=O)=O)NCC1(c2ccncc2)CCC1,Formation_of_urea_from_two_amines,,,
C20940,1,,,,O=C1CCC(C(=O)O)N1,CC#CCCN,CC#CCCNC(=O)C1CCC(=O)N1,Amidation,,,
C6066,1,,,,CC(=O)N1c2ccccc2CC1C(=O)O,NC1CCCCNC1,CC(=O)N1c2ccccc2CC1C(=O)NC1CCCCNC1,Amidation,,,
C13624,1,,,,CC(Sc1ccccn1)C(=O)O,CCC1NCCNC1=O,CCC1C(=O)NCCN1C(=O)C(C)Sc1ccccn1,Amidation,,,
C1338,1,,,,ONC1CCCC1,CN1CCCCC1CCC(=O)O,CN1CCCCC1CCC(=O)N(O)C1CCCC1,Amidation,,,
C23130,1,,,,CC(CC(=O)O)C(F)(F)F,CCC(=O)Nc1ccc(N)cc1C,CCC(=O)Nc1ccc(NC(=O)CC(C)C(F)(F)F)cc1C,Amidation,,,
C7644,1,,,,CCCS(=O)(=O)Cl,NC1C=CCCC1,CCCS(=O)(=O)NC1C=CCCC1,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,
C7642,1,,,,C1CC2CC2CN1,NS(=O)(=O)CCCO,NS(=O)(=O)CCCN1CCC2CC2C1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C18151,1,,,,O=C(O)c1cn[nH]c1,CCCS(=O)(=O)Nc1cccc(N)c1,CCCS(=O)(=O)Nc1cccc(NC(=O)c2cn[nH]c2)c1,Amidation,,,
C12320,1,,,,CCCI,Nc1ccsn1,CCCS(=O)(=O)Nc1ccsn1,Formation_of_sulfonamide_from_halide_-_Shavnya_reaction,,,
C9783,1,,,,N#CCC(=O)O,NC1CCCC2(CC2)C1,N#CCC(=O)NC1CCCC2(CC2)C1,Amidation,,,
C9801,1,,,,O=C(O)CCC1CCCN1,C=CCNCC(F)(F)F,C=CCN(CC(F)(F)F)C(=O)CCC1CCCN1,Amidation,,,
C29686,1,,,,COC(=O)C(C#N)C1CCNCC1,Cc1cc(N)c2[nH]cnc2c1,Cc1cc(NC(=O)C(C#N)C2CCNCC2)c2[nH]cnc2c1,Ester_amidation,,,
C1399,1,,,,O=C(O)CC1CCCNC1,CC(C)CNCCC#N,CC(C)CN(CCC#N)C(=O)CC1CCCNC1,Amidation,,,
C25347,1,,,,CC(N)C1CC1,CC(=O)Nc1ccc(C(=O)O)nc1,CC(=O)Nc1ccc(C(=O)NC(C)C2CC2)nc1,Amidation,,,
C5169,1,,,,C1CNCCN1,BrC1CCNCC1,C1CC(N2CCNCC2)CCN1,Amine_alkylation,,,
C20140,1,,,,CC(C)S(=O)(=O)C1CCNC1,O=C(O)CC1=Cc2ccccc2C1,CC(C)S(=O)(=O)C1CCN(C(=O)CC2=Cc3ccccc3C2)C1,Amidation,,,
C20970,1,,,,O=C1CC(C(=O)O)CN1,CC(C)CC(N)C(F)(F)F,CC(C)CC(NC(=O)C1CNC(=O)C1)C(F)(F)F,Amidation,,,
C3863,1,,,,COc1ccc2ncc(C(=O)O)n2n1,NCC12CCC(CC1)N2,COc1ccc2ncc(C(=O)NCC34CCC(CC3)N4)n2n1,Amidation,,,
C27189,1,,,,OC(c1nc2ccccc2o1)C(F)(F)F,O=C(O)C1CCCS1(=O)=O,O=C(OC(c1nc2ccccc2o1)C(F)(F)F)C1CCCS1(=O)=O,Steglich_esterification,,,
C8485,1,,,,O=C1Cc2c(C(=O)O)ccnc2N1,CCCN1CCC(N)CC1,CCCN1CCC(NC(=O)c2ccnc3c2CC(=O)N3)CC1,Amidation,,,
C8952,1,,,,CC(=O)NC(C)C1CCNCC1,O=C(O)c1csc2nnsc12,CC(=O)NC(C)C1CCN(C(=O)c2csc3nnsc23)CC1,Amidation,,,
C6034,1,,,,CC(Cl)C(=O)N1CCC1,Nc1nnc(S)s1,CC(Sc1nnc(N)s1)C(=O)N1CCC1,Nucleophilic_substitution_with_thiol,,,
C1132,1,,,,COc1ccc2c(c1)CCCN2C(=O)CCl,SCC1CCNCC1,COc1ccc2c(c1)CCCN2C(=O)CSCC1CCNCC1,Nucleophilic_substitution_with_thiol,,,
C29440,1,,,,NS(=O)(=O)c1ccc(C(=O)O)s1,COCC(C)(N)C1CC1,COCC(C)(NC(=O)c1ccc(S(N)(=O)=O)s1)C1CC1,Amidation,,,
C1414,1,,,,O=C(O)C1CCNCC1,CCCCC(C)N,CCCCC(C)NC(=O)C1CCNCC1,Amidation,,,
C1386,1,,,,CC(CC(=O)O)C1CCCNC1,CC(C)CN,CC(C)CNC(=O)CC(C)C1CCCNC1,Amidation,,,
