target-names,no-steps,concentration-required-mM,amount-required-uL,batch-tag,reactant-1-1,reactant-2-1,reaction-product-smiles-1,reaction-name-1,reaction-recipe-1,reaction-groupby-column-1,reactant-3-1
C60098,1,,,,CC1NC(=O)CCC1N,Brc1ccc2c(c1)CCCNC2,CC1NC(=O)CCC1NS(=O)(=O)c1ccc2c(c1)CCCNC2,Formation_of_sulfonamide_from_halide_-_Shavnya_reaction,,,
C51409,1,,,,NC(CO)Cc1c[nH]cn1,CCCn1c(C(=O)O)cc2ccccc21,CCCn1c(C(=O)NC(CO)Cc2c[nH]cn2)cc2ccccc21,Amidation,,,
C120894,1,,,,CCC(C)N,O=C(O)c1cccc2[nH]ncc12,CCC(C)NC(=O)c1cccc2[nH]ncc12,Amidation,,,
C6613,1,,,,CNc1nc2ccccc2s1,Cc1csc(=O)n1CC(=O)O,Cc1csc(=O)n1CC(=O)N(C)c1nc2ccccc2s1,Amidation,,,
C59157,1,,,,Ic1cccnc1,CC1(C)OB(C23CCNCC2C3)OC1(C)C,c1cncc(C23CCNCC2C3)c1,Sp3-sp2_Suzuki_coupling,,,
C51363,1,,,,NCCc1ncc[nH]1,COc1ccc2cc(C(=O)O)[nH]c2c1,COc1ccc2cc(C(=O)NCCc3ncc[nH]3)[nH]c2c1,Amidation,,,
C99513,1,,,,Nc1ccc2c(c1)CNC2,Cn1cc2c(C(=O)O)cc(F)cc2n1,Cn1cc2c(C(=O)Nc3ccc4c(c3)CNC4)cc(F)cc2n1,Amidation,,,
C137,1,,,,Nc1ccc2c(c1)CNC2,Cc1nc2cc(Cl)cc(C(=O)O)c2[nH]1,Cc1nc2c(C(=O)Nc3ccc4c(c3)CNC4)cc(Cl)cc2[nH]1,Amidation,,,
C74617,1,,,,CC(C)N,Brc1nnc2ccccn12,CC(C)Nc1nnc2ccccn12,N-nucleophilic_aromatic_substitution,,,
C101237,1,,,,Nc1ccc2c(c1)CNC2,NC1c2ccccc2CC1C(=O)O,NC1c2ccccc2CC1C(=O)Nc1ccc2c(c1)CNC2,Amidation,,,
C173,1,,,,O=C1Cc2c(cccc2C(=O)O)N1,NCCc1cccc(N)c1,NCCc1cccc(NC(=O)c2cccc3c2CC(=O)N3)c1,Amidation,,,
C18613,1,,,,Nc1ccc2c(c1)CNC2,CC1C(=O)Nc2ccc(C(=O)O)cc21,CC1C(=O)Nc2ccc(C(=O)Nc3ccc4c(c3)CNC4)cc21,Amidation,,,
C18682,1,,,,Nc1ccc2c(c1)CNC2,O=C(O)c1ccc2c(c1)C1(CCOCC1)C(=O)N2,O=C(Nc1ccc2c(c1)CNC2)c1ccc2c(c1)C1(CCOCC1)C(=O)N2,Amidation,,,
C171,1,,,,NCc1cccc(N)c1,O=C1Cc2c(cccc2C(=O)O)N1,NCc1cccc(NC(=O)c2cccc3c2CC(=O)N3)c1,Amidation,,,
C20760,1,,,,Nc1ccc2c(c1)CNC2,Cc1c2cccc(C(=O)O)c2nn1C,Cc1c2cccc(C(=O)Nc3ccc4c(c3)CNC4)c2nn1C,Amidation,,,
C22467,1,,,,NC1CCN(c2ccccn2)C1,COC(=O)c1cccc2c1C1(CCNCC1)C(=O)N2,O=C(NC1CCN(c2ccccn2)C1)c1cccc2c1C1(CCNCC1)C(=O)N2,Ester_amidation,,,
C193,1,,,,Nc1ccc2c(c1)CNC2,N#Cc1c[nH]c2c(C(=O)O)cccc12,N#Cc1c[nH]c2c(C(=O)Nc3ccc4c(c3)CNC4)cccc12,Amidation,,,
C27833,1,,,,Nc1ccc2c(c1)CNC2,N#Cc1csc2ccc(C(=O)O)cc12,N#Cc1csc2ccc(C(=O)Nc3ccc4c(c3)CNC4)cc12,Amidation,,,
C35751,1,,,,CN1Cc2ccc(N)cc2C1,CC1(C)C(=O)Nc2ccc(C(=O)O)cc21,CN1Cc2ccc(NC(=O)c3ccc4c(c3)C(C)(C)C(=O)N4)cc2C1,Amidation,,,
C268,1,,,,Nc1ccc2c(c1)CNC2,COC(=O)c1cc(Cl)c2[nH]cc(C)c2c1,Cc1c[nH]c2c(Cl)cc(C(=O)Nc3ccc4c(c3)CNC4)cc12,Ester_amidation,,,
C39979,1,,,,Nc1ccc2c(c1)CNC2=O,COC(=O)c1cc(Cl)c2[nH]cc(C)c2c1,Cc1c[nH]c2c(Cl)cc(C(=O)Nc3ccc4c(c3)CNC4=O)cc12,Ester_amidation,,,
C15239,1,,,,NC1CCCNC1,COc1nc2ccccc2cc1C=O,COc1nc2ccccc2cc1CNC1CCCNC1,Reductive_amination,,,
C52276,1,,,,CNCc1nc2ccccc2s1,O=C(O)c1ccc2[nH]cnc2c1F,CN(Cc1nc2ccccc2s1)C(=O)c1ccc2[nH]cnc2c1F,Amidation,,,
C4207,1,,,,O=C(O)CNC(=O)c1cscn1,Nc1ccc(-n2cnc3ccccc32)cc1,O=C(CNC(=O)c1cscn1)Nc1ccc(-n2cnc3ccccc32)cc1,Amidation,,,
C53732,1,,,,c1cc(N2CCNCC2)c2cc[nH]c2c1,NCC1CCSC1,O=C(NCC1CCSC1)N1CCN(c2cccc3[nH]ccc23)CC1,Formation_of_urea_from_two_amines,,,
C13330,1,,,,Nc1nc2ccc(F)cc2s1,CC(C)C(C(=O)O)c1cccnc1,CC(C)C(C(=O)Nc1nc2ccc(F)cc2s1)c1cccnc1,Amidation,,,
C9898,1,,,,O=C(O)c1c[nH]c(C2CC2)n1,COC(=O)C(N)Cc1ccncc1,COC(=O)C(Cc1ccncc1)NC(=O)c1c[nH]c(C2CC2)n1,Amidation,,,
C10692,1,,,,Nc1ccc2[nH]ccc2c1,C1CCN(C2CCNCC2)C1,O=C(Nc1ccc2[nH]ccc2c1)N1CCC(N2CCCC2)CC1,Formation_of_urea_from_two_amines,,,
C50969,1,,,,O=C(O)c1cnn2c1CNCC2,CNCCCN1CCN(C)CC1,CN1CCN(CCCN(C)C(=O)c2cnn3c2CNCC3)CC1,Amidation,,,
C12944,1,,,,NCc1ccc2c(c1)CNC2,Cc1nnnn1CC(=O)O,Cc1nnnn1CC(=O)NCc1ccc2c(c1)CNC2,Amidation,,,
C51218,1,,,,Nc1ccc2cccnc2c1,CC(C(=O)O)c1cccnc1,CC(C(=O)Nc1ccc2cccnc2c1)c1cccnc1,Amidation,,,
C50099,1,,,,O=C1CCC(C(=O)O)CN1,Nc1ccn(-c2ccncc2)n1,O=C1CCC(C(=O)Nc2ccn(-c3ccncc3)n2)CN1,Amidation,,,
C14273,1,,,,Fc1ccc(C2CCCCN2)nc1,Brc1ncnc2ccccc12,Fc1ccc(C2CCCCN2c2ncnc3ccccc23)nc1,N-nucleophilic_aromatic_substitution,,,
C52693,1,,,,CCn1ncc2cc(C(=O)O)cnc21,CCNCc1cccnc1,CCN(Cc1cccnc1)C(=O)c1cnc2c(cnn2CC)c1,Amidation,,,
C1469,1,,,,O=C(O)c1ccc2c(c1)CNC2,CCSCc1ccnc(N)c1,CCSCc1ccnc(NC(=O)c2ccc3c(c2)CNC3)c1,Amidation,,,
C14548,1,,,,c1ccc2c(c1)CNC2,OCc1cnc(-c2cncnc2)nc1,c1ccc2c(c1)CN(Cc1cnc(-c3cncnc3)nc1)C2,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C7401,1,,,,CC(C)N,Cc1nc2cc(Br)ccc2n1C,Cc1nc2cc(NC(C)C)ccc2n1C,Buchwald-Hartwig_amination,,,
C1789,1,,,,O=S(=O)(Cl)N1Cc2ccccc2C1,NC1CC(c2ncc[nH]2)C1,O=S(=O)(NC1CC(c2ncc[nH]2)C1)N1Cc2ccccc2C1,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,
C17115,1,,,,c1c[nH]c(C2CCCN2)n1,O=C(O)Cn1cnc2ccccc21,O=C(Cn1cnc2ccccc21)N1CCCC1c1ncc[nH]1,Amidation,,,
C52296,1,,,,O=C(O)c1ccc2scnc2c1,Cn1cnc2cccc(CN)c21,Cn1cnc2cccc(CNC(=O)c3ccc4scnc4c3)c21,Amidation,,,
C15670,1,,,,c1cnn(C2CCCNC2)c1,CCC(C)C(=O)NCC(=O)O,CCC(C)C(=O)NCC(=O)N1CCCC(n2cccn2)C1,Amidation,,,
C3704,1,,,,NCc1c[nH]cn1,CNc1ccnc(C(=O)O)c1,CNc1ccnc(C(=O)NCc2c[nH]cn2)c1,Amidation,,,
C50148,1,,,,O=C(O)CN1CCNCC1,NCC1CCC(=O)NC1,O=C1CCC(CNC(=O)CN2CCNCC2)CN1,Amidation,,,
C51869,1,,,,O=C(O)c1cnc2ccsc2c1,CC(C)Nc1ncncc1N,CC(C)Nc1ncncc1NC(=O)c1cnc2ccsc2c1,Amidation,,,
C9911,1,,,,O=C(O)c1cncc(-n2ccnc2)n1,NC(CO)Cc1ccncc1,O=C(NC(CO)Cc1ccncc1)c1cncc(-n2ccnc2)n1,Amidation,,,
C15238,1,,,,NCC1CCCNC1,COc1ccc2cc(C(=O)O)ccc2n1,COc1ccc2cc(C(=O)NCC3CCCNC3)ccc2n1,Amidation,,,
C48859,1,,,,Sc1ccccn1,CC(Cl)C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,CC(Sc1ccccn1)C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,Nucleophilic_substitution_with_thiol,,,
C3980,1,,,,O=S(=O)(Cl)Cc1cccc2cccnc12,CNCc1scnc1C,Cc1ncsc1CN(C)S(=O)(=O)Cc1cccc2cccnc12,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,
C9884,1,,,,NCCc1ccncc1,Cn1cncc1CC(=O)O,Cn1cncc1CC(=O)NCCc1ccncc1,Amidation,,,
C51002,1,,,,O=C(O)C1CCC(C(F)(F)F)NC1=O,NCCCSc1nccs1,O=C(NCCCSc1nccs1)C1CCC(C(F)(F)F)NC1=O,Amidation,,,
C17079,1,,,,O=C(O)c1cc(Br)cc2[nH]cnc12,NCCc1ncc[nH]1,O=C(NCCc1ncc[nH]1)c1cc(Br)cc2[nH]cnc12,Amidation,,,
C3992,1,,,,OB(O)c1cccc2cccnc12,CNCc1cscn1,CN(Cc1cscn1)S(=O)(=O)c1cccc2cccnc12,Formation_of_sulfonamide_from_boronic_and_amine,,,
C52306,1,,,,Nn1cnc2ccccc21,O=C(O)c1ccc2scnc2c1,O=C(Nn1cnc2ccccc21)c1ccc2scnc2c1,Amidation,,,
C4121,1,,,,CC(=O)NCc1cccc(Br)c1,COc1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc2n1,COc1ccc2cc(-c3cccc(CNC(C)=O)c3)ccc2n1,Sp2-sp2_Suzuki_coupling,,,
C48235,1,,,,O=C(O)c1cccc2ncccc12,CN1CCn2nc(N)cc2C1,CN1CCn2nc(NC(=O)c3cccc4ncccc34)cc2C1,Amidation,,,
C3857,1,,,,COC(=O)c1ccc2c(c1)CNC2,Cc1n[nH]c2ncc(N)cc12,Cc1n[nH]c2ncc(NC(=O)c3ccc4c(c3)CNC4)cc12,Ester_amidation,,,
C14680,1,,,,NCCc1cscn1,CC(C)n1c(=O)[nH]c2ccc(C(=O)O)cc21,CC(C)n1c(=O)[nH]c2ccc(C(=O)NCCc3cscn3)cc21,Amidation,,,
C16262,1,,,,NCC1CCNCC1,CN(C)CCn1c(=O)[nH]c2ccc(C(=O)O)cc21,CN(C)CCn1c(=O)[nH]c2ccc(C(=O)NCC3CCNCC3)cc21,Amidation,,,
C1031,1,,,,COc1ccc2cc(C(=O)O)ccc2n1,CC(N)c1cn[nH]c1,COc1ccc2cc(C(=O)NC(C)c3cn[nH]c3)ccc2n1,Amidation,,,
C2328,1,,,,c1c[nH]c(C2CCNCC2)n1,CCC(C)C(NC(C)=O)C(=O)O,CCC(C)C(NC(C)=O)C(=O)N1CCC(c2ncc[nH]2)CC1,Amidation,,,
C51060,1,,,,O=C(O)CCc1cncc2ccccc12,NCc1nc(CO)cs1,O=C(CCc1cncc2ccccc12)NCc1nc(CO)cs1,Amidation,,,
C50914,1,,,,CC(O)c1cocn1,CC(C)Cc1nc(C(=O)O)cs1,CC(C)Cc1nc(C(=O)OC(C)c2cocn2)cs1,Steglich_esterification,,,
C5576,1,,,,Nc1ccc2c(c1)CNC2,O=C(O)C1CCCN(c2cc(=O)[nH]cn2)C1,O=C(Nc1ccc2c(c1)CNC2)C1CCCN(c2cc(=O)[nH]cn2)C1,Amidation,,,
C51325,1,,,,CSCCC(N)c1nc2ccccc2[nH]1,CC(C)Cn1[nH]c(CC(=O)O)cc1=O,CSCCC(NC(=O)Cc1cc(=O)n(CC(C)C)[nH]1)c1nc2ccccc2[nH]1,Amidation,,,
C48853,1,,,,Nn1cnc2ccccc21,COc1cnn2c1CNCC2,COc1cnn2c1CN(C(=O)Nn1cnc3ccccc31)CC2,Formation_of_urea_from_two_amines,,,
C16956,1,,,,O=C(O)c1ccc2ccccc2n1,CNc1ccc2ccccc2n1,CN(C(=O)c1ccc2ccccc2n1)c1ccc2ccccc2n1,Amidation,,,
C1967,1,,,,O=C(O)c1cnc(C2CCOCC2)s1,NCC(=O)N1CCNCC1,O=C(NCC(=O)N1CCNCC1)c1cnc(C2CCOCC2)s1,Amidation,,,
C9576,1,,,,O=C(O)C1CCCN(C(=O)c2ccncc2)C1,CC(C)C(N)CO,CC(C)C(CO)NC(=O)C1CCCN(C(=O)c2ccncc2)C1,Amidation,,,
C48850,1,,,,Nc1cc2n(n1)CCNC2,CC(C(=O)O)n1cnc2ccccc21,CC(C(=O)Nc1cc2n(n1)CCNC2)n1cnc2ccccc21,Amidation,,,
C4305,1,,,,OCc1cn2ccccc2n1,CCOC(=O)c1csc(CCN)n1,CCOC(=O)c1csc(CCNCc2cn3ccccc3n2)n1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C47653,1,,,,CNCc1ccncn1,COC(=O)CC1CCCNC1,COC(=O)CC1CCCN(C(=O)N(C)Cc2ccncn2)C1,Formation_of_urea_from_two_amines,,,
C6745,1,,,,SCCn1cccn1,Cc1nccc(CO)n1,Cc1nccc(CSCCn2cccn2)n1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C1649,1,,,,O=C(O)CSc1nc2ccccc2[nH]1,NCc1ncc[nH]1,O=C(CSc1nc2ccccc2[nH]1)NCc1ncc[nH]1,Amidation,,,
C52192,1,,,,O=C(O)c1cnc(C2CCNCC2)nc1,NC(CO)c1nc[nH]n1,O=C(NC(CO)c1nc[nH]n1)c1cnc(C2CCNCC2)nc1,Amidation,,,
C11345,1,,,,O=C(O)CCc1c[nH]c2ccccc12,CCNCc1ccncc1,CCN(Cc1ccncc1)C(=O)CCc1c[nH]c2ccccc12,Amidation,,,
C50756,1,,,,c1cc(N2CCCNCC2)ccn1,O=C(O)Cc1c[nH]c2ccccc12,O=C(Cc1c[nH]c2ccccc12)N1CCCN(c2ccncc2)CC1,Amidation,,,
C54021,1,,,,OCCCc1ccncc1,CCC(C)NC(=O)CN1CCNCC1,CCC(C)NC(=O)CN1CCN(CCCc2ccncc2)CC1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C16969,1,,,,O=C(O)c1ccnc2ccccc12,Cc1cc(N)c2ncccc2c1,Cc1cc(NC(=O)c2ccnc3ccccc23)c2ncccc2c1,Amidation,,,
C4263,1,,,,O=C(O)c1cnc(-c2cccnc2)s1,NC1CCc2ncsc2C1,O=C(NC1CCc2ncsc2C1)c1cnc(-c2cccnc2)s1,Amidation,,,
C2006,1,,,,Oc1ccc2c(c1)CNC2,OC1CCCNC1,c1cc2c(cc1OC1CCCNC1)CNC2,Mitsunobu_aryl_ether_synthesis,,,
C7984,1,,,,O=C(O)CCc1ccnc2ccccc12,CC(C)C(=O)NC1CCCNC1,CC(C)C(=O)NC1CCCN(C(=O)CCc2ccnc3ccccc23)C1,Amidation,,,
C1717,1,,,,CC(=O)NCc1ccc2c(c1)CNC2,O=C(O)CCc1cscn1,CC(=O)NCc1ccc2c(c1)CN(C(=O)CCc1cscn1)C2,Amidation,,,
C2008,1,,,,Oc1ccc2c(c1)CNC2,CC(C)(C)OC(=O)C1CCCNC1,O=C(C1CCCNC1)N1Cc2ccc(O)cc2C1,Ester_amidation,,,
C13324,1,,,,O=C(O)c1cccnc1,Nc1nc2c(Cl)cccc2s1,O=C(Nc1nc2c(Cl)cccc2s1)c1cccnc1,Amidation,,,
C17089,1,,,,O=C(O)c1c(F)ccc2[nH]cnc12,NC(CO)c1ncc[nH]1,O=C(NC(CO)c1ncc[nH]1)c1c(F)ccc2[nH]cnc12,Amidation,,,
C12439,1,,,,NCCC1CCNCC1,COc1ccc2cccc(N)c2n1,COc1ccc2cccc(NC(=O)NCCC3CCNCC3)c2n1,Formation_of_urea_from_two_amines,,,
C13732,1,,,,Nc1cccc2c1CNC2,CC(=O)CN,CC(CN)N1Cc2cccc(N)c2C1,Reductive_amination,,,
C51867,1,,,,CC(C)N,Brc1ccnc2ccsc12,CC(C)Nc1ccnc2ccsc12,N-nucleophilic_aromatic_substitution,,,
C52819,1,,,,CCOC(=O)c1csc(CO)n1,CC(CC(=O)O)n1ccnc1,CCOC(=O)c1csc(COC(=O)CC(C)n2ccnc2)n1,Steglich_esterification,,,
C2037,1,,,,c1ccc2c(c1)CNC2,CC(C)(C)OC(=O)C1CCCNC1,O=C(C1CCCNC1)N1Cc2ccccc2C1,Ester_amidation,,,
C2841,1,,,,O=C(O)C1CCCNC1,Cc1nc2ccccc2n1CCCN,Cc1nc2ccccc2n1CCCNC(=O)C1CCCNC1,Amidation,,,
C55564,1,,,,CC(C)N,O=C1CC(n2ccnc2)C1,CC(C)NC1CC(n2ccnc2)C1,Reductive_amination,,,
C53342,1,,,,CC=O,OB(O)c1cccc2cccnc12,CC(NCc1cnc(C2CC2)o1)c1cccc2cccnc12,Petasis-borono_Mannich_reaction,,,NCc1cnc(C2CC2)o1
C3936,1,,,,O=C(O)CCc1ccnc2ccccc12,CC(=O)c1csc(N)n1,CC(=O)c1csc(NC(=O)CCc2ccnc3ccccc23)n1,Amidation,,,
C3692,1,,,,O=C(O)CCc1c[nH]cn1,CNC1CC(c2cccnc2)C1,CN(C(=O)CCc1c[nH]cn1)C1CC(c2cccnc2)C1,Amidation,,,
C5363,1,,,,c1ccc2[nH]c(C3CCNCC3)nc2c1,CON=CC(=O)O,CON=CC(=O)N1CCC(c2nc3ccccc3[nH]2)CC1,Amidation,,,
C48944,1,,,,O=C(O)CCc1nc2ccccc2[nH]1,COc1cn[nH]c1N,COc1cn[nH]c1NC(=O)CCc1nc2ccccc2[nH]1,Amidation,,,
C15322,1,,,,O=[N+]([O-])c1c(Br)nc2ccccn12,NCCc1cccc2cccnc12,O=[N+]([O-])c1c(NCCc2cccc3cccnc23)nc2ccccn12,N-nucleophilic_aromatic_substitution,,,
C51214,1,,,,OCc1ccc2cccnc2c1,NC1(c2ccccn2)CCC1,c1ccc(C2(NCc3ccc4cccnc4c3)CCC2)nc1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C47617,1,,,,Nc1cncnc1,CN(C)C(=O)N1CCCC(C(=O)O)C1,CN(C)C(=O)N1CCCC(C(=O)Nc2cncnc2)C1,Amidation,,,
C6526,1,,,,NCc1ccc2c(c1)CNC2,CCOC(C)c1ncc(C(=O)O)s1,CCOC(C)c1ncc(C(=O)NCc2ccc3c(c2)CNC3)s1,Amidation,,,
C52423,1,,,,NCCc1nc2ccccc2s1,Cc1cn2ccc(Br)cc2n1,Cc1cn2ccc(NCCc3nc4ccccc4s3)cc2n1,N-nucleophilic_aromatic_substitution,,,
C7420,1,,,,CC(C)N,Cn1c(Cl)nc2cc(F)ccc21,CC(C)Nc1nc2cc(F)ccc2n1C,N-nucleophilic_aromatic_substitution,,,
C11823,1,,,,CC(CN)B1OC(C)(C)C(C)(C)O1,Clc1nc2ccc(Br)cc2[nH]1,CC(CN)c1nc2ccc(Br)cc2[nH]1,Sp3-sp2_Suzuki_coupling,,,
C5622,1,,,,Oc1ccc2c(c1)CNC2,CN1CCCCC1CO,CN1CCCCC1COc1ccc2c(c1)CNC2,Mitsunobu_aryl_ether_synthesis,,,
C771,1,,,,NCc1ccc2c(c1)CNC2,Nc1nc2ccccc2s1,O=C(NCc1ccc2c(c1)CNC2)Nc1nc2ccccc2s1,Formation_of_urea_from_two_amines,,,
C13030,1,,,,CC(CN)c1ccccn1,CC(C)Cc1ccnc(N)c1,CC(C)Cc1ccnc(NC(=O)NCC(C)c2ccccn2)c1,Formation_of_urea_from_two_amines,,,
C6461,1,,,,CC(=O)NCC1CCN1,O=C(O)C(O)Cc1c[nH]cn1,CC(=O)NCC1CCN1C(=O)C(O)Cc1c[nH]cn1,Amidation,,,
C17109,1,,,,O=C(O)c1cc2[nH]cnc2cc1F,CC(N)c1ncc[nH]1,CC(NC(=O)c1cc2[nH]cnc2cc1F)c1ncc[nH]1,Amidation,,,
C7721,1,,,,NCCc1ncc[nH]1,O=C(O)Cc1ccn(C2CCCC2)n1,O=C(Cc1ccn(C2CCCC2)n1)NCCc1ncc[nH]1,Amidation,,,
C53731,1,,,,c1cc(N2CCNCC2)c2cc[nH]c2c1,O=C(O)C1CCCS1,O=C(C1CCCS1)N1CCN(c2cccc3[nH]ccc23)CC1,Amidation,,,
C52857,1,,,,O=C(O)Cc1cncnc1,O=S1(=O)CCC(NCc2ccco2)C1,O=C(Cc1cncnc1)N(Cc1ccco1)C1CCS(=O)(=O)C1,Amidation,,,
C8888,1,,,,NC1CCNCC1,Cc1ncsc1CCCl,Cc1ncsc1CCS(=O)(=O)NC1CCNCC1,Formation_of_sulfonamide_from_halide_-_Shavnya_reaction,,,
C53587,1,,,,O=C(O)CSc1nc2ccccc2s1,Cc1cc2n(n1)CCNC2,Cc1cc2n(n1)CCN(C(=O)CSc1nc3ccccc3s1)C2,Amidation,,,
C55394,1,,,,NCc1nnc2ccccn12,CC(C)(C)OC(=O)Cn1cc(CCO)nn1,O=C(Cn1cc(CCO)nn1)NCc1nnc2ccccn12,Ester_amidation,,,
C13011,1,,,,CC(CN)c1ccccn1,CC(C)c1cccc(N)n1,CC(C)c1cccc(NC(=O)NCC(C)c2ccccn2)n1,Formation_of_urea_from_two_amines,,,
C3735,1,,,,Ic1ncc[nH]1,CC1(C)OB(c2cnc(C3CC3)c(C(F)(F)F)c2)OC1(C)C,FC(F)(F)c1cc(-c2ncc[nH]2)cnc1C1CC1,Sp2-sp2_Suzuki_coupling,,,
C2823,1,,,,CC1(C)OB(C2CCCNC2)OC1(C)C,Ic1cccc2[nH]cnc12,c1cc(C2CCCNC2)c2nc[nH]c2c1,Sp3-sp2_Suzuki_coupling,,,
C2925,1,,,,CC(C)NC1CCCNC1,O=C(O)CCc1ccnc2ccccc12,CC(C)NC1CCCN(C(=O)CCc2ccnc3ccccc23)C1,Amidation,,,
C13044,1,,,,NC(c1cccnc1)c1ccccn1,C1CC2(C1)CNC2,O=C(NC(c1cccnc1)c1ccccn1)N1CC2(CCC2)C1,Formation_of_urea_from_two_amines,,,
C1225,1,,,,O=C(O)C(F)(F)c1ccncc1,Nc1ncc(C2CCOC2)s1,O=C(Nc1ncc(C2CCOC2)s1)C(F)(F)c1ccncc1,Amidation,,,
C10180,1,,,,O=C(O)c1cscn1,COC(=O)COc1ccc(N)c2cccnc12,COC(=O)COc1ccc(NC(=O)c2cscn2)c2cccnc12,Amidation,,,
C10728,1,,,,O=C(O)CCCn1cnc2ccccc21,CC(N)c1ccccn1,CC(NC(=O)CCCn1cnc2ccccc21)c1ccccn1,Amidation,,,
C54617,1,,,,Nc1cccc2ncccc12,Cn1cnc2cccc(C=O)c21,Cn1cnc2cccc(CNc3cccc4ncccc34)c21,Reductive_amination,,,
C49238,1,,,,CN(C)c1ccnc(N)c1,CC(Oc1ccccn1)C(=O)O,CC(Oc1ccccn1)C(=O)Nc1cc(N(C)C)ccn1,Amidation,,,
C50193,1,,,,NCCN1CCNCC1,Cc1nccn1CCCC(=O)O,Cc1nccn1CCCC(=O)NCCN1CCNCC1,Amidation,,,
C55427,1,,,,NCc1nnc2ccccn12,O=C(O)Cn1c(SC(F)F)nc2ccccc21,O=C(Cn1c(SC(F)F)nc2ccccc21)NCc1nnc2ccccn12,Amidation,,,
C1881,1,,,,Nc1cccc2c1CN(c1ccccn1)C2,O=C=NCC1CCOC1,O=C(NCC1CCOC1)Nc1cccc2c1CN(c1ccccn1)C2,Isocyanate_to_urea,,,
C824,1,,,,O=C(O)c1ccnc(C2CC2)c1,CNc1cccc2cccnc12,CN(C(=O)c1ccnc(C2CC2)c1)c1cccc2cccnc12,Amidation,,,
C3206,1,,,,NC(C(=O)O)c1cscn1,N#Cc1ccc2c(c1)CNC2,N#Cc1ccc2c(c1)CN(C(=O)C(N)c1cscn1)C2,Amidation,,,
C13694,1,,,,NCCc1nc2ccccc2[nH]1,CSCCC(N)c1nnc2ccccn12,CSCCC(NC(=O)NCCc1nc2ccccc2[nH]1)c1nnc2ccccn12,Formation_of_urea_from_two_amines,,,
C48044,1,,,,CC(O)C(N)=O,Cc1ccc(O)c(N)n1,Cc1ccc(OC(C)C(N)=O)c(N)n1,Mitsunobu_aryl_ether_synthesis,,,
C116932,1,,,,CC(=O)NCC1CCNCC1,O=C(O)c1n[nH]c2ccccc12,CC(=O)NCC1CCN(C(=O)c2n[nH]c3ccccc23)CC1,Amidation,,,
C116077,1,,,,Cc1cccn2cc(C(=O)O)nc12,CC(C)(CN)n1ccnc1,Cc1cccn2cc(C(=O)NCC(C)(C)n3ccnc3)nc12,Amidation,,,
C12922,1,,,,CC(=O)NCC1CCCCN1,O=C(O)c1ccc2c(c1)CNC2,CC(=O)NCC1CCCCN1C(=O)c1ccc2c(c1)CNC2,Amidation,,,
C53652,1,,,,O=C(O)c1cnn2c1CNCC2,COc1ccc(CN)nc1,COc1ccc(CNC(=O)c2cnn3c2CNCC3)nc1,Amidation,,,
C3773,1,,,,O=C(O)c1cnc2ccccn12,Nc1cccc(-c2c[nH]cn2)c1,O=C(Nc1cccc(-c2c[nH]cn2)c1)c1cnc2ccccn12,Amidation,,,
C3324,1,,,,O=C(O)c1ccc(-c2nc[nH]n2)nc1,NCc1ccncn1,O=C(NCc1ccncn1)c1ccc(-c2nc[nH]n2)nc1,Amidation,,,
C2106,1,,,,O=C(O)c1cccc2cccnc12,Nc1ccc(-c2nc3ccccc3[nH]2)cc1,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1cccc2cccnc12,Amidation,,,
C13043,1,,,,C1CC2(C1)CNC2,O=C(O)c1ccc(-c2ccccn2)nc1,O=C(c1ccc(-c2ccccn2)nc1)N1CC2(CCC2)C1,Amidation,,,
C4318,1,,,,O=C(O)Cc1cn2ccccc2n1,CC(C)c1ncsc1N,CC(C)c1ncsc1NC(=O)Cc1cn2ccccc2n1,Amidation,,,
C17150,1,,,,NCCc1nc2ccccc2[nH]1,O=C(O)C1CC1c1c[nH]cn1,O=C(NCCc1nc2ccccc2[nH]1)C1CC1c1c[nH]cn1,Amidation,,,
C13423,1,,,,O=C(O)c1ccncc1,CNc1nc2c(Cl)cccc2s1,CN(C(=O)c1ccncc1)c1nc2c(Cl)cccc2s1,Amidation,,,
C5783,1,,,,OCCNc1ccccn1,Nc1ccc2cccc(Cl)c2n1,Clc1cccc2ccc(NCCNc3ccccn3)nc12,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C114282,1,,,,O=C(O)C1CCCNC1,NCC1CCCC(=O)N1,O=C1CCCC(CNC(=O)C2CCCNC2)N1,Amidation,,,
C114937,1,,,,NCCc1cccs1,CC(=O)CCCc1cccnc1,CC(CCCc1cccnc1)NCCc1cccs1,Reductive_amination,,,
